scenario,gdp_prediction,year,zip_code,total_permits_adjustment,residential_permits_adjustment,commercial_permits_adjustment,retail_permits_adjustment,total_construction_cost_adjustment,residential_construction_cost_adjustment,commercial_construction_cost_adjustment,retail_construction_cost_adjustment,gdp_impact,gdp_impact_pct
pessimistic,654044.8000474063,2016,60644,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60644,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60644,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60644,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60644,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60644,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60644,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60644,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60645,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60645,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60645,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60645,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60645,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60645,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60645,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60645,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60645,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60646,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60646,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60646,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60646,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60646,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60646,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60646,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60646,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60646,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60647,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60647,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60647,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60647,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60647,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60647,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60647,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60647,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60647,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60649,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60649,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60649,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60649,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60649,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60649,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60649,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60649,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60649,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60651,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60651,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60651,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60651,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60651,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60651,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60651,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60651,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60651,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60652,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60652,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60652,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60652,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60652,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60652,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60652,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60652,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60652,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60653,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60653,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60653,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60653,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60653,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60653,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60653,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60653,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60653,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60654,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60654,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60654,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60654,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60654,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60654,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60654,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60654,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60654,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60655,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60655,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60655,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60655,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60655,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60655,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60655,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60655,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60655,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60656,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60656,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60656,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60656,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60656,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60656,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60656,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60656,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60656,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60657,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60657,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60657,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60657,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60657,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60657,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60657,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60657,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60657,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60659,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60659,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60659,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60659,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60659,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60659,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60659,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60659,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60659,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60660,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60660,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60660,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60660,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60660,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60660,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60660,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60660,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60660,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60661,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60661,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60661,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60661,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60661,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60661,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60661,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60661,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60661,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60707,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60707,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60707,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60707,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60707,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60707,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60707,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60707,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60707,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
pessimistic,640545.6302458871,2015,60827,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-94597.33743931202,-12.867883064593254
pessimistic,654044.8000474063,2016,60827,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-81098.16763779277,-11.031618501793295
pessimistic,674570.4355439352,2017,60827,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-60572.532141263946,-8.239558127311387
pessimistic,707912.1877856536,2018,60827,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-27230.77989954548,-3.7041475055238693
pessimistic,728632.1004720104,2019,60827,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-6510.867213188671,-0.8856600007601134
pessimistic,700009.3018125885,2020,60827,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,-35133.66587261064,-4.77916098187523
pessimistic,770532.2437087896,2021,60827,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,35389.27602359047,4.813931109893277
pessimistic,845183.1179048852,2022,60827,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,110040.1502196861,14.968537421527394
pessimistic,894856.8916456371,2023,60827,0.8,0.75,0.85,0.8,0.7,0.65,0.75,0.7,159713.923960438,21.725559650436633
