year,total_population,median_household_income,median_home_value,labor_force,state,zip_code,residential_permits,commercial_permits,retail_permits,residential_construction_cost,commercial_construction_cost,retail_construction_cost,reported_cost,total_licenses,unique_businesses,active_licenses,unemployment_rate,real_gdp,per_capita_income,personal_income,unemployment_rate_pct_change,real_gdp_pct_change,per_capita_income_pct_change,personal_income_pct_change,total_population_zoning,median_household_income_zoning,total_housing_units,retail_space,retail_demand,retail_gap,retail_supply,retail_permits_zoning,retail_construction_cost_zoning,retail_business_count,retail_leakage,residential_permits_zoning,commercial_permits_zoning,reported_cost_zoning,total_licenses_zoning,unique_businesses_zoning,active_licenses_zoning,median_home_value_zoning,labor_force_zoning,state_zoning,total_population_property,median_household_income_property,total_housing_units_property,retail_space_property,retail_demand_property,retail_gap_property,retail_supply_property,retail_permits_property,retail_construction_cost_property,retail_business_count_property,retail_leakage_property,residential_permits_property,commercial_permits_property,reported_cost_property,total_licenses_property,unique_businesses_property,active_licenses_property,median_home_value_property,labor_force_property,state_property,total_population_multifamily_permits,median_household_income_multifamily_permits,total_housing_units_multifamily_permits,retail_space_multifamily_permits,retail_demand_multifamily_permits,retail_gap_multifamily_permits,retail_supply_multifamily_permits,retail_permits_multifamily_permits,retail_construction_cost_multifamily_permits,retail_business_count_multifamily_permits,retail_leakage_multifamily_permits,residential_permits_multifamily_permits,commercial_permits_multifamily_permits,reported_cost_multifamily_permits,total_licenses_multifamily_permits,unique_businesses_multifamily_permits,active_licenses_multifamily_permits,median_home_value_multifamily_permits,labor_force_multifamily_permits,state_multifamily_permits,retail_business_count_bizcount,vacancy_rate
2015,28203.0,73246.0,368700.0,13855.0,17.0,60646,1.0,0.0,0.0,75000.0,0.0,0.0,535000.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,0.0,619727081.4,619727081.4,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0.1
2016,27454.0,79079.0,369500.0,13732.0,17.0,60646,0.0,1.0,4.0,0.0,115000.0,570000.0,627350.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,2850.0,651310459.8,650455459.8,855000.0,,,0,0.9986872619852251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0.1
2017,27865.0,86534.0,381200.0,13860.0,17.0,60646,1.0,0.0,0.0,30000.0,0.0,0.0,231900.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,0.0,723380973.0,723380973.0,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0.1
2018,27987.0,89480.0,399500.0,14456.0,17.0,60646,0.0,0.0,1.0,0.0,0.0,117003.0,328021.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,585.015,751283028.0,751107523.5,175504.5,,,0,0.9997663936313492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0.1
2019,28569.0,95593.0,419100.0,14229.0,17.0,60646,1.0,0.0,0.0,18500.0,0.0,0.0,218767.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,0.0,819298925.1,819298925.1,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0.1
2020,29043.0,100670.0,442800.0,14801.0,17.0,60646,1.0,1.0,1.0,3250000.0,975000.0,170000.0,4791085.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,850.0,877127643.0,876872643.0,255000.0,,,0,0.9997092783450219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0.1
2021,29326.0,103913.0,446200.0,15033.0,17.0,60646,0.0,0.0,1.0,0.0,0.0,214800.0,726344.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,1074.0,914205791.4,913883591.4,322200.0,,,0,0.9996475629414833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0.1
2022,28770.0,112283.0,480700.0,14727.0,17.0,60646,4.0,8.0,7.0,1003500.0,2682500.0,601500.0,6883639.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,3007.5,969114573.0,968212323.0,902250.0,,,0,0.9990689955293862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0.1
2023,28499.0,111115.0,493600.0,14294.0,17.0,60646,6.0,3.0,3.0,621289.0,1319000.0,513000.0,5799728.0,78.0,72.0,78.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,2565.0,949999915.5,949230415.5,769500.0,,,0,0.9991899999279527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0.1
2024,28499.0,111115.0,493600.0,14294.0,17.0,60646,11.0,5.0,6.0,633484.0,5147000.0,5020000.0,7766194.0,261.0,233.0,261.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,25100.0,949999915.5,942469915.5,7530000.0,,,0,0.9920736835055013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0.1
2025,28499.0,111115.0,493600.0,14294.0,17.0,60646,25.0,4.0,12.0,1320905.0,947078.0,2805578.0,10142063.0,46.0,44.0,46.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,14027.89,949999915.5,945791548.5,4208367.0,,,0,0.9955701396059756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0.1
2015,88269.0,56257.0,329500.0,52907.0,17.0,60647,1.0,1.0,5.0,125000.0,50000.0,200300.0,1200800.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,1001.5,1489724739.8999999,1489424289.8999999,300450.0,,,0,0.9997983184463861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,0.1
2016,88866.0,61028.0,337500.0,53582.0,17.0,60647,8.0,1.0,4.0,2360011.0,15000.0,580000.0,3373386.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,2900.0,1626994274.3999999,1626124274.3999999,870000.0,,,0,0.9994652716277561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,0.1
2017,87707.0,68223.0,356000.0,54475.0,17.0,60647,6.0,0.0,0.0,505000.0,0.0,0.0,767001.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,0.0,1795090398.3,1795090398.3,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,0.1
2018,87509.0,73443.0,378000.0,56384.0,17.0,60647,13.0,0.0,5.0,2098441.0,0.0,214500.0,3553641.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,1072.5,1928077046.1,1927755296.1,321750.0,,,0,0.9998331238885652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,0.1
2019,87633.0,78413.0,402100.0,57481.0,17.0,60647,13.0,1.0,0.0,9589400.0,1200000.0,0.0,12864198.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,0.0,2061469928.6999998,2061469928.6999998,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,0.1
2020,85658.0,82433.0,434500.0,57225.0,17.0,60647,10.0,0.0,3.0,1895000.0,0.0,210000.0,4422541.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,1050.0,2118313774.1999998,2117998774.1999998,315000.0,,,0,0.9998512968173854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,0.1
2021,85564.0,89974.0,465600.0,57454.0,17.0,60647,6.0,0.0,1.0,2280000.0,0.0,125000.0,4071110.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,625.0,2309560600.7999997,2309373100.7999997,187500.0,,,0,0.999918815726275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,0.1
2022,85685.0,97550.0,538100.0,56875.0,17.0,60647,16.0,3.0,9.0,3446601.0,633233.0,3190484.0,8157246.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,15952.42,2507571525.0,2502785799.0,4785726.0,,,0,0.9980914897332789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,0.1
2023,85589.0,102851.0,557300.0,57231.0,17.0,60647,15.0,0.0,3.0,49713024.0,0.0,327933.0,54994183.0,915.0,691.0,915.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,1639.665,2640874271.7,2640382372.2,491899.5,,,0,0.9998137361156223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,0.1
2024,85589.0,102851.0,557300.0,57231.0,17.0,60647,21.0,3.0,5.0,4291289.0,1252000.0,5354801.0,12633114.0,756.0,585.0,756.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,26774.005,2640874271.7,2632842070.2,8032201.5,,,0,0.9969585066634659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,0.1
2025,85589.0,102851.0,557300.0,57231.0,17.0,60647,49.0,4.0,5.0,34918477.0,1295000.0,438500.0,56606519.0,313.0,233.0,313.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,2192.5,2640874271.7,2640216521.7,657750.0,,,0,0.9997509347540515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,0.1
2015,45305.0,26797.0,151400.0,21415.0,17.0,60649,0.0,0.0,0.0,0.0,0.0,0.0,18251.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,0.0,364211425.5,364211425.5,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.1
2016,45218.0,26246.0,159100.0,20998.0,17.0,60649,1.0,0.0,0.0,50000.0,0.0,0.0,164912.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,0.0,356037488.4,356037488.4,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.1
2017,44223.0,24941.0,165000.0,20495.0,17.0,60649,1.0,1.0,1.0,100000.0,100000.0,100000.0,435479.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,500.0,330889752.9,330739752.9,150000.0,,,0,0.9995466768049317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.1
2018,46024.0,30222.0,158800.0,21841.0,17.0,60649,1.0,0.0,0.0,150000.0,0.0,0.0,954451.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,0.0,417281198.4,417281198.4,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.1
2019,46633.0,31921.0,158500.0,23118.0,17.0,60649,3.0,0.0,0.0,142000.0,0.0,0.0,471565.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,0.0,446571597.9,446571597.9,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.1
2020,47084.0,36130.0,165600.0,24590.0,17.0,60649,2.0,0.0,0.0,49800.0,0.0,0.0,395219.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,0.0,510343476.0,510343476.0,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.1
2021,48973.0,38026.0,172600.0,25617.0,17.0,60649,2.0,0.0,5.0,75001.0,0.0,960000.0,2814953.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,4800.0,558674189.4,557234189.4,1440000.0,,,0,0.9974224690753183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.1
2022,50143.0,39862.0,187200.0,26152.0,17.0,60649,11.0,0.0,0.0,803744.0,0.0,0.0,625099160.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,0.0,599640079.8,599640079.8,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.1
2023,48720.0,40142.0,199500.0,25273.0,17.0,60649,10.0,0.0,1.0,380656.0,0.0,125000.0,1536847.0,97.0,81.0,97.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,625.0,586715472.0,586527972.0,187500.0,,,0,0.9996804243130647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.1
2024,48720.0,40142.0,199500.0,25273.0,17.0,60649,12.0,0.0,1.0,232078.0,0.0,100.0,1186981.0,246.0,212.0,246.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,0.5,586715472.0,586715322.0,150.0,,,0,0.9999997443394505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.1
2025,48720.0,40142.0,199500.0,25273.0,17.0,60649,27.0,0.0,2.0,1650156.0,0.0,685000.0,3879514.0,72.0,66.0,72.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,3425.0,586715472.0,585687972.0,1027500.0,,,0,0.9982487252355943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0.1
2015,61287.0,32006.0,158700.0,27300.0,17.0,60651,0.0,0.0,0.0,0.0,0.0,0.0,434501.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,0.0,588465516.6,588465516.6,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0.1
2016,61759.0,34397.0,152600.0,27624.0,17.0,60651,0.0,0.0,2.0,0.0,0.0,14553948.0,25092298.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,72769.74,637297296.9,615466374.9,21830922.0,,,0,0.9657445244061257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0.1
2017,61828.0,36283.0,155200.0,27909.0,17.0,60651,3.0,0.0,2.0,243000.0,0.0,67250.0,738075.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,336.25,672991597.1999999,672890722.1999999,100875.0,,,0,0.9998501095698376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0.1
2018,63218.0,38083.0,164500.0,29475.0,17.0,60651,4.0,0.0,1.0,190500.0,0.0,121000.0,514525.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,605.0,722259328.1999999,722077828.1999999,181500.0,,,0,0.9997487052185918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0.1
2019,63492.0,38955.0,171600.0,29959.0,17.0,60651,2.0,0.0,1.0,153000.0,0.0,27500.0,351498.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,137.5,741999258.0,741958008.0,41250.0,,,0,0.9999444069524932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0.1
2020,63679.0,41107.0,191500.0,30202.0,17.0,60651,0.0,0.0,1.0,0.0,0.0,60000.0,170511.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,300.0,785295795.9,785205795.9,90000.0,,,0,0.9998853935033526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0.1
2021,64638.0,44549.0,216100.0,31098.0,17.0,60651,2.0,1.0,1.0,123200.0,85000.0,85000.0,384872.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,425.0,863867478.6,863739978.6,127500.0,,,0,0.9998524079176975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0.1
2022,65229.0,48532.0,241600.0,30642.0,17.0,60651,2.0,0.0,2.0,375000.0,0.0,375000.0,825964.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,1875.0,949708148.4,949145648.4,562500.0,,,0,0.9994077127789757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0.1
2023,63892.0,52963.0,262700.0,29853.0,17.0,60651,1.0,1.0,3.0,2000000.0,2000000.0,1935001.0,4537557.0,395.0,343.0,395.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,9675.005,1015173598.8,1012271097.3,2902501.4999999995,,,0,0.9971408816152912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0.1
2024,63892.0,52963.0,262700.0,29853.0,17.0,60651,9.0,0.0,1.0,854182.0,0.0,700000.0,2706355.0,295.0,264.0,295.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,3500.0,1015173598.8,1014123598.8,1050000.0,,,0,0.9989656941421239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0.1
2025,63892.0,52963.0,262700.0,29853.0,17.0,60651,33.0,6.0,1.0,3673757.0,2635233.0,500000.0,5606889.5600000005,123.0,109.0,123.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,2500.0,1015173598.8,1014423598.8,750000.0,,,0,0.999261210101517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,0.1
2015,42176.0,61797.0,158000.0,22054.0,17.0,60652,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,0.0,781905081.6,781905081.6,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0.1
2016,43228.0,64574.0,158700.0,22676.0,17.0,60652,1.0,0.0,0.0,10000.0,0.0,0.0,62000.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,0.0,837421461.6,837421461.6,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0.1
2017,43582.0,65770.0,162500.0,22433.0,17.0,60652,2.0,0.0,2.0,10001.0,0.0,85000.0,104301.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,425.0,859916442.0,859788942.0,127500.0,,,0,0.999851729780043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0.1
2018,43907.0,68425.0,168700.0,22706.0,17.0,60652,0.0,0.0,1.0,0.0,0.0,1800.0,46295.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,9.0,901300942.5,901298242.5,2700.0,,,0,0.9999970043302157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0.1
2019,43447.0,70702.0,175300.0,22537.0,17.0,60652,1.0,0.0,0.0,0.0,0.0,0.0,87949.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,0.0,921536938.1999999,921536938.1999999,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0.1
2020,42296.0,71267.0,183900.0,21414.0,17.0,60652,1.0,0.0,0.0,20000.0,0.0,0.0,180917.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,0.0,904292709.6,904292709.6,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0.1
2021,43485.0,70766.0,194400.0,21697.0,17.0,60652,0.0,0.0,1.0,0.0,0.0,1550675.0,2256529.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,7753.375,923177853.0,920851840.5,2326012.5,,,0,0.9974804286168247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0.1
2022,42223.0,76300.0,226700.0,21571.0,17.0,60652,0.0,0.0,0.0,0.0,0.0,0.0,247379980.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,0.0,966484470.0,966484470.0,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0.1
2023,41431.0,78559.0,235000.0,20978.0,17.0,60652,0.0,2.0,1.0,0.0,4822000.0,75000.0,5295530.0,219.0,191.0,219.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,375.0,976433378.6999999,976320878.6999999,112500.0,,,0,0.9998847847662174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0.1
2024,41431.0,78559.0,235000.0,20978.0,17.0,60652,4.0,0.0,1.0,146310.0,0.0,30000.0,613729.0,168.0,153.0,168.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,150.0,976433378.6999999,976388378.6999999,45000.0,,,0,0.999953913906487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0.1
2025,41431.0,78559.0,235000.0,20978.0,17.0,60652,22.0,0.0,0.0,426619.0,0.0,0.0,1410338.68,55.0,51.0,55.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,0.0,976433378.6999999,976433378.6999999,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0.1
2015,30683.0,25923.0,223000.0,14208.0,17.0,60653,4.0,0.0,0.0,760000.0,0.0,0.0,762500.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,0.0,238618622.7,238618622.7,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0.1
2016,31045.0,26176.0,223600.0,14665.0,17.0,60653,1.0,0.0,3.0,800.0,0.0,89000.0,864300.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,445.0,243790176.0,243656676.0,133500.0,,,0,0.9994523979506049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0.1
2017,31820.0,28411.0,240300.0,15029.0,17.0,60653,0.0,0.0,0.0,0.0,0.0,0.0,283600.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,0.0,271211406.0,271211406.0,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0.1
2018,31972.0,29569.0,264400.0,15025.0,17.0,60653,2.0,0.0,2.0,583000.0,0.0,910000.0,1506126.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,4550.0,283614020.4,282249020.4,1365000.0,,,0,0.9951871208691487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0.1
2019,33154.0,31093.0,290800.0,15816.0,17.0,60653,6.0,0.0,0.0,1403000.0,0.0,0.0,1606663.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,0.0,309257196.59999996,309257196.59999996,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0.1
2020,33574.0,34621.0,298700.0,16454.0,17.0,60653,2.0,1.0,1.0,123000.0,30000.0,30000.0,481760.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,150.0,348709636.2,348664636.2,45000.0,,,0,0.9998709528062075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0.1
2021,34519.0,34564.0,290600.0,16926.0,17.0,60653,1.0,0.0,1.0,10000.0,0.0,10000.0,1301625.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,50.0,357934414.8,357919414.8,15000.0,,,0,0.9999580928813219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0.1
