year,total_population,median_household_income,median_home_value,labor_force,state,zip_code,residential_permits,commercial_permits,retail_permits,residential_construction_cost,commercial_construction_cost,retail_construction_cost,reported_cost,unemployment_rate,real_gdp,per_capita_income,personal_income,unemployment_rate_pct_change,real_gdp_pct_change,per_capita_income_pct_change,personal_income_pct_change
2022,75873.0,82771.0,321200.0,41958.0,17.0,60634,4.0,1.0,0.0,388000.0,10000.0,0.0,540500.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,74418.0,84997.0,333900.0,40780.0,17.0,60634,4.0,0.0,2.0,9251800.0,0.0,182000.0,10169550.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,74418.0,84997.0,333900.0,40780.0,17.0,60634,0.0,1.0,2.0,0.0,467000.0,180000.0,847300.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,74418.0,84997.0,333900.0,40780.0,17.0,60634,4.0,2.0,6.0,83348.0,1300000.0,862500.0,3558944.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,37278.0,27871.0,89500.0,15748.0,17.0,60636,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,35779.0,27475.0,89200.0,15224.0,17.0,60636,0.0,0.0,0.0,0.0,0.0,0.0,32000.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,34461.0,27573.0,93900.0,14385.0,17.0,60636,0.0,0.0,0.0,0.0,0.0,0.0,52700.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,32203.0,27310.0,93300.0,13323.0,17.0,60636,1.0,0.0,1.0,769150.0,0.0,400.0,769551.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,30024.0,26724.0,95900.0,12049.0,17.0,60636,,,,,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,30039.0,26598.0,104600.0,12123.0,17.0,60636,0.0,0.0,0.0,0.0,0.0,0.0,137835.68,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,30412.0,27831.0,104900.0,11919.0,17.0,60636,0.0,0.0,0.0,0.0,0.0,0.0,101000.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,29833.0,30451.0,130600.0,12185.0,17.0,60636,2.0,1.0,0.0,260000.0,314000.0,0.0,574000.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,31007.0,35077.0,150600.0,12594.0,17.0,60636,0.0,0.0,0.0,0.0,0.0,0.0,195000.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,31007.0,35077.0,150600.0,12594.0,17.0,60636,2.0,0.0,0.0,271095.0,0.0,0.0,1312070.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,31007.0,35077.0,150600.0,12594.0,17.0,60636,4.0,0.0,0.0,1202633.0,0.0,0.0,1433363.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,50326.0,26845.0,171800.0,20718.0,17.0,60637,,,,,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,49158.0,27091.0,170500.0,20248.0,17.0,60637,,,,,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,48006.0,28024.0,178100.0,20033.0,17.0,60637,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,47454.0,28785.0,185100.0,20205.0,17.0,60637,1.0,0.0,0.0,5000.0,0.0,0.0,5001.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,47300.0,28965.0,197300.0,20997.0,17.0,60637,1.0,0.0,0.0,1.0,0.0,0.0,250002.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,46621.0,30149.0,212000.0,21244.0,17.0,60637,0.0,0.0,0.0,0.0,0.0,0.0,5302.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,49514.0,31720.0,215200.0,22706.0,17.0,60637,2.0,0.0,0.0,600000.0,0.0,0.0,1006205.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,51145.0,37247.0,240600.0,23842.0,17.0,60637,1.0,0.0,0.0,280000.0,0.0,0.0,705000.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,52418.0,42080.0,243700.0,24076.0,17.0,60637,0.0,0.0,0.0,0.0,0.0,0.0,445000.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,52418.0,42080.0,243700.0,24076.0,17.0,60637,1.0,0.0,0.0,110000.0,0.0,0.0,237800.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,52418.0,42080.0,243700.0,24076.0,17.0,60637,0.0,0.0,0.0,0.0,0.0,0.0,1646707.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,57958.0,62511.0,194500.0,30567.0,17.0,60638,4.0,0.0,1.0,540002.0,0.0,20000.0,880307.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,57746.0,64408.0,195500.0,30056.0,17.0,60638,2.0,0.0,3.0,1200001.0,0.0,80001.0,1915534.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,58990.0,67045.0,199600.0,30515.0,17.0,60638,4.0,0.0,0.0,1032000.0,0.0,0.0,1507000.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,58797.0,67984.0,208800.0,30084.0,17.0,60638,5.0,0.0,3.0,1143940.0,0.0,973000.0,5295943.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,58669.0,68089.0,217200.0,29721.0,17.0,60638,8.0,0.0,0.0,2868000.0,0.0,0.0,6402600.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,57057.0,68041.0,229800.0,29413.0,17.0,60638,4.0,2.0,0.0,1325000.0,1275000.0,0.0,2835747.16,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,58959.0,76258.0,242800.0,30755.0,17.0,60638,10.0,1.0,2.0,4128250.0,383851.0,260000.0,7269828.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,57799.0,85374.0,274100.0,30073.0,17.0,60638,19.0,0.0,1.0,9550254.0,0.0,40000.0,13054167.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,58250.0,89191.0,283500.0,29420.0,17.0,60638,8.0,1.0,0.0,4005000.0,8100000.0,0.0,16959573.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,58250.0,89191.0,283500.0,29420.0,17.0,60638,15.0,0.0,1.0,3080060.0,0.0,80000.0,11255512.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,58250.0,89191.0,283500.0,29420.0,17.0,60638,15.0,1.0,4.0,17583883.0,8000000.0,10600000.0,30953884.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,91379.0,38798.0,189500.0,45417.0,17.0,60639,1.0,0.0,0.0,1800.0,0.0,0.0,567457.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,90211.0,39913.0,190700.0,45207.0,17.0,60639,0.0,0.0,0.0,0.0,0.0,0.0,35672.05,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,90767.0,41307.0,204300.0,44980.0,17.0,60639,2.0,0.0,0.0,135000.0,0.0,0.0,205238.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,90517.0,44150.0,223300.0,45366.0,17.0,60639,4.0,1.0,0.0,292800.0,150000.0,0.0,403301.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,88204.0,46107.0,234100.0,44928.0,17.0,60639,4.0,0.0,0.0,618000.0,0.0,0.0,1305034.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,88515.0,51810.0,245300.0,44654.0,17.0,60639,2.0,0.0,0.0,3370000.0,0.0,0.0,3848501.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,89037.0,53197.0,253500.0,43922.0,17.0,60639,2.0,1.0,2.0,2575000.0,1500.0,2425000.0,11130895.14,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,85248.0,54969.0,279400.0,41519.0,17.0,60639,5.0,0.0,0.0,2459800.0,0.0,0.0,3662212.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,84505.0,59710.0,289000.0,41027.0,17.0,60639,2.0,0.0,1.0,7000000.0,0.0,15000.0,13527300.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,84505.0,59710.0,289000.0,41027.0,17.0,60639,7.0,0.0,0.0,756300.0,0.0,0.0,1204860.7,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,84505.0,59710.0,289000.0,41027.0,17.0,60639,12.0,0.0,1.0,24326014.0,0.0,150000.0,26738540.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,66050.0,47631.0,270300.0,41447.0,17.0,60640,0.0,0.0,0.0,0.0,0.0,0.0,95001.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,67088.0,47390.0,272100.0,41950.0,17.0,60640,1.0,0.0,0.0,120000.0,0.0,0.0,213500.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,68258.0,50488.0,280600.0,42760.0,17.0,60640,0.0,0.0,0.0,0.0,0.0,0.0,51000.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,69715.0,53831.0,292500.0,43770.0,17.0,60640,0.0,0.0,0.0,0.0,0.0,0.0,10500.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,69363.0,57221.0,306200.0,43858.0,17.0,60640,0.0,0.0,0.0,0.0,0.0,0.0,17700.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,69726.0,59516.0,311800.0,44798.0,17.0,60640,0.0,0.0,0.0,0.0,0.0,0.0,11500.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,67936.0,63660.0,321800.0,44475.0,17.0,60640,8.0,0.0,1.0,2309200.0,0.0,125700.0,3614100.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,67317.0,69397.0,353200.0,44363.0,17.0,60640,1.0,0.0,2.0,450000.0,0.0,3470791.0,5907201.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,66884.0,71030.0,363300.0,44777.0,17.0,60640,4.0,0.0,0.0,202500.0,0.0,0.0,875500.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,66884.0,71030.0,363300.0,44777.0,17.0,60640,4.0,0.0,1.0,332500.0,0.0,75000.0,1766763.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,66884.0,71030.0,363300.0,44777.0,17.0,60640,8.0,1.0,1.0,1088200.0,2500.0,20000.0,3764846.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,72588.0,51597.0,255000.0,41315.0,17.0,60641,1.0,4.0,0.0,1500.0,2840498.0,0.0,20717724.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,70642.0,53158.0,259700.0,40674.0,17.0,60641,2.0,3.0,1.0,165000.0,530000.0,115000.0,27935250.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,69954.0,56488.0,271100.0,39430.0,17.0,60641,1.0,1.0,0.0,300000.0,2400000.0,0.0,3208426.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,71023.0,60073.0,284100.0,39751.0,17.0,60641,1.0,0.0,0.0,30000.0,0.0,0.0,2629142.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,69880.0,63545.0,296600.0,39345.0,17.0,60641,0.0,1.0,2.0,0.0,1810000.0,12450.0,4543146.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,70163.0,67599.0,311700.0,39331.0,17.0,60641,0.0,0.0,1.0,0.0,0.0,250000.0,11257430.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,71003.0,72950.0,325500.0,39489.0,17.0,60641,1.0,2.0,0.0,262370.27,184900.0,0.0,513920.27,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,68968.0,79884.0,357900.0,39318.0,17.0,60641,2.0,2.0,2.0,275000.0,1542436.0,1492436.0,2872206.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,67400.0,81649.0,373200.0,38506.0,17.0,60641,2.0,1.0,2.0,29000.0,115000.0,33695.0,4262834.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,67400.0,81649.0,373200.0,38506.0,17.0,60641,6.0,0.0,1.0,2773846.0,0.0,127900.0,15770926.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,67400.0,81649.0,373200.0,38506.0,17.0,60641,23.0,3.0,8.0,3111100.0,18772650.0,4624900.0,53548657.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,19989.0,79633.0,369400.0,14622.0,17.0,60642,5.0,0.0,3.0,1230000.0,0.0,183485.0,1898011.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,19508.0,82404.0,380000.0,14444.0,17.0,60642,0.0,0.0,1.0,0.0,0.0,35000.0,546800.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,19488.0,92797.0,395400.0,14717.0,17.0,60642,2.0,0.0,2.0,98000.0,0.0,100000.0,233101.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,20201.0,101939.0,426500.0,15297.0,17.0,60642,2.0,2.0,3.0,880000.0,297000.0,300000.0,1203901.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,19716.0,112241.0,450800.0,15528.0,17.0,60642,5.0,0.0,2.0,505000.0,0.0,6500.0,798129.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,20191.0,120442.0,475000.0,15982.0,17.0,60642,4.0,0.0,2.0,1084316.35,0.0,1311675.0,3773056.35,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,21374.0,131201.0,494700.0,16772.0,17.0,60642,13.0,1.0,0.0,3269500.0,72000.0,0.0,7006372.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,21444.0,137853.0,593300.0,16810.0,17.0,60642,9.0,1.0,3.0,5791219.0,900000.0,152691.0,13090681.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,21124.0,141179.0,604200.0,16467.0,17.0,60642,5.0,0.0,0.0,1395000.0,0.0,0.0,3477648.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,21124.0,141179.0,604200.0,16467.0,17.0,60642,14.0,1.0,9.0,4235305.0,252000.0,2089000.0,15420820.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,21124.0,141179.0,604200.0,16467.0,17.0,60642,20.0,1.0,5.0,35064959.0,100000.0,1221300.0,44359481.2,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,50992.0,59593.0,174400.0,24630.0,17.0,60643,0.0,0.0,0.0,0.0,0.0,0.0,386190.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,50507.0,59686.0,175100.0,24303.0,17.0,60643,2.0,0.0,0.0,1025000.0,0.0,0.0,1144912.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,51028.0,59488.0,187300.0,24123.0,17.0,60643,2.0,0.0,0.0,150000.0,0.0,0.0,297675.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,49870.0,64477.0,195200.0,23911.0,17.0,60643,3.0,0.0,2.0,210000.0,0.0,85000.0,390300.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,48887.0,65631.0,194800.0,23231.0,17.0,60643,6.0,0.0,0.0,516000.0,0.0,0.0,1111268.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,48572.0,69782.0,195900.0,23222.0,17.0,60643,6.0,1.0,1.0,530800.0,664620.0,664620.0,1759551.83,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,49796.0,73285.0,196300.0,24033.0,17.0,60643,2.0,0.0,4.0,15500.0,0.0,885000.0,2837339.27,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,48270.0,80461.0,228300.0,23077.0,17.0,60643,13.0,1.0,3.0,1489067.0,227000.0,390000.0,2952509.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,47802.0,83015.0,233900.0,22856.0,17.0,60643,16.0,0.0,1.0,7843352.0,0.0,20000.0,10898562.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,47802.0,83015.0,233900.0,22856.0,17.0,60643,18.0,1.0,2.0,528620.0,14000.0,8600.0,3891039.48,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,47802.0,83015.0,233900.0,22856.0,17.0,60643,28.0,0.0,0.0,955293.0,0.0,0.0,77418799.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,49080.0,26882.0,160700.0,19134.0,17.0,60644,2.0,0.0,0.0,180000.0,0.0,0.0,218700.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,49645.0,26892.0,155400.0,19102.0,17.0,60644,2.0,0.0,0.0,127000.0,0.0,0.0,178100.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,49051.0,27617.0,150100.0,19163.0,17.0,60644,1.0,0.0,0.0,140000.0,0.0,0.0,165300.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,47712.0,27262.0,155300.0,19343.0,17.0,60644,1.0,0.0,0.0,50000.0,0.0,0.0,81300.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,46591.0,26900.0,175600.0,19439.0,17.0,60644,0.0,0.0,1.0,0.0,0.0,10000.0,149310.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,45919.0,28033.0,188200.0,19699.0,17.0,60644,1.0,0.0,0.0,120000.0,0.0,0.0,359397.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,47630.0,31816.0,202900.0,20635.0,17.0,60644,4.0,0.0,2.0,540000.0,0.0,120000.0,1045988.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,49445.0,34177.0,225100.0,21514.0,17.0,60644,1.0,1.0,2.0,75000.0,1200000.0,1475000.0,3581089.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,48317.0,37952.0,238300.0,21385.0,17.0,60644,4.0,0.0,3.0,136400.0,0.0,81400.0,2045364.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,48317.0,37952.0,238300.0,21385.0,17.0,60644,4.0,0.0,1.0,176000.0,0.0,2000.0,4308309.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,48317.0,37952.0,238300.0,21385.0,17.0,60644,22.0,1.0,1.0,723261.0,300000.0,300000.0,5596986.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,45873.0,47633.0,245200.0,21868.0,17.0,60645,0.0,0.0,0.0,0.0,0.0,0.0,23900.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,47131.0,49132.0,257300.0,22846.0,17.0,60645,1.0,0.0,0.0,5000.0,0.0,0.0,24491.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,48269.0,50589.0,259500.0,22971.0,17.0,60645,0.0,0.0,0.0,0.0,0.0,0.0,444.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,47732.0,53340.0,273200.0,22832.0,17.0,60645,0.0,0.0,0.0,0.0,0.0,0.0,88000.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,47270.0,57572.0,281700.0,22304.0,17.0,60645,0.0,0.0,0.0,0.0,0.0,0.0,188335.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,46924.0,62989.0,292500.0,23621.0,17.0,60645,3.0,0.0,0.0,334956.2,0.0,0.0,463215.2,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,48585.0,63488.0,290200.0,23988.0,17.0,60645,0.0,0.0,0.0,0.0,0.0,0.0,346658.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,48692.0,73726.0,309800.0,24080.0,17.0,60645,3.0,0.0,1.0,127707.0,0.0,110000.0,778758.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,46856.0,77126.0,308200.0,23259.0,17.0,60645,0.0,0.0,0.0,0.0,0.0,0.0,647074.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,46856.0,77126.0,308200.0,23259.0,17.0,60645,4.0,1.0,1.0,138048.0,8500.0,5000.0,370019.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,46856.0,77126.0,308200.0,23259.0,17.0,60645,14.0,1.0,4.0,146397.0,300000.0,645000.0,1253679.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,28203.0,73246.0,368700.0,13855.0,17.0,60646,0.0,0.0,0.0,0.0,0.0,0.0,120200.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,27454.0,79079.0,369500.0,13732.0,17.0,60646,1.0,0.0,1.0,1.0,0.0,70000.0,221276.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,27865.0,86534.0,381200.0,13860.0,17.0,60646,1.0,0.0,0.0,30000.0,0.0,0.0,264100.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,27987.0,89480.0,399500.0,14456.0,17.0,60646,0.0,0.0,1.0,0.0,0.0,117003.0,388721.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,28569.0,95593.0,419100.0,14229.0,17.0,60646,1.0,0.0,1.0,18500.0,0.0,5000.0,508767.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,29043.0,100670.0,442800.0,14801.0,17.0,60646,1.0,0.0,1.0,3250000.0,0.0,170000.0,3812335.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,29326.0,103913.0,446200.0,15033.0,17.0,60646,1.0,0.0,1.0,75000.0,0.0,75000.0,475584.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
