indicator,description,date,value
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-03-31,4.86
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-04-07,4.87
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-04-14,4.91
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-04-21,4.8
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-04-28,4.78
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-05-05,4.71
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-05-12,4.63
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-05-19,4.61
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-05-26,4.6
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-06-02,4.55
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-06-09,4.49
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-06-16,4.5
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-06-23,4.5
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-06-30,4.51
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-07-07,4.6
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-07-14,4.51
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-07-21,4.52
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-07-28,4.55
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-08-04,4.39
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-08-11,4.32
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-08-18,4.15
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-08-25,4.22
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-09-01,4.22
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-09-08,4.12
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-09-15,4.09
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-09-22,4.09
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-09-29,4.01
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-10-06,3.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-10-13,4.12
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-10-20,4.11
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-10-27,4.1
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-11-03,4.0
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-11-10,3.99
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-11-17,4.0
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-11-23,3.98
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-12-01,4.0
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-12-08,3.99
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-12-15,3.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-12-22,3.91
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2011-12-29,3.95
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-01-05,3.91
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-01-12,3.89
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-01-19,3.88
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-01-26,3.98
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-02-02,3.87
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-02-09,3.87
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-02-16,3.87
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-02-23,3.95
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-03-01,3.9
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-03-08,3.88
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-03-15,3.92
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-03-22,4.08
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-03-29,3.99
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-04-05,3.98
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-04-12,3.88
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-04-19,3.9
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-04-26,3.88
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-05-03,3.84
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-05-10,3.83
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-05-17,3.79
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-05-24,3.78
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-05-31,3.75
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-06-07,3.67
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-06-14,3.71
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-06-21,3.66
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-06-28,3.66
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-07-05,3.62
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-07-12,3.56
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-07-19,3.53
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-07-26,3.49
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-08-02,3.55
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-08-09,3.59
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-08-16,3.62
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-08-23,3.66
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-08-30,3.59
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-09-06,3.55
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-09-13,3.55
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-09-20,3.49
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-09-27,3.4
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-10-04,3.36
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-10-11,3.39
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-10-18,3.37
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-10-25,3.41
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-11-01,3.39
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-11-08,3.4
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-11-15,3.34
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-11-21,3.31
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-11-29,3.32
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-12-06,3.34
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-12-13,3.32
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-12-20,3.37
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2012-12-27,3.35
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-01-03,3.34
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-01-10,3.4
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-01-17,3.38
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-01-24,3.42
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-01-31,3.53
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-02-07,3.53
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-02-14,3.53
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-02-21,3.56
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-02-28,3.51
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-03-07,3.52
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-03-14,3.63
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-03-21,3.54
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-03-28,3.57
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-04-04,3.54
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-04-11,3.43
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-04-18,3.41
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-04-25,3.4
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-05-02,3.35
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-05-09,3.42
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-05-16,3.51
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-05-23,3.59
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-05-30,3.81
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-06-06,3.91
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-06-13,3.98
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-06-20,3.93
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-06-27,4.46
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-07-03,4.29
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-07-11,4.51
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-07-18,4.37
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-07-25,4.31
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-08-01,4.39
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-08-08,4.4
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-08-15,4.4
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-08-22,4.58
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-08-29,4.51
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-09-05,4.57
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-09-12,4.57
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-09-19,4.5
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-09-26,4.32
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-10-03,4.22
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-10-10,4.23
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-10-17,4.28
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-10-24,4.13
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-10-31,4.1
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-11-07,4.16
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-11-14,4.35
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-11-21,4.22
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-11-27,4.29
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-12-05,4.46
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-12-12,4.42
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-12-19,4.47
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2013-12-26,4.48
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-01-02,4.53
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-01-09,4.51
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-01-16,4.41
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-01-23,4.39
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-01-30,4.32
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-02-06,4.23
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-02-13,4.28
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-02-20,4.33
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-02-27,4.37
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-03-06,4.28
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-03-13,4.37
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-03-20,4.32
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-03-27,4.4
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-04-03,4.41
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-04-10,4.34
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-04-17,4.27
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-04-24,4.33
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-05-01,4.29
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-05-08,4.21
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-05-15,4.2
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-05-22,4.14
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-05-29,4.12
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-06-05,4.14
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-06-12,4.2
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-06-19,4.17
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-06-26,4.14
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-07-03,4.12
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-07-10,4.15
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-07-17,4.13
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-07-24,4.13
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-07-31,4.12
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-08-07,4.14
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-08-14,4.12
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-08-21,4.1
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-08-28,4.1
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-09-04,4.1
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-09-11,4.12
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-09-18,4.23
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-09-25,4.2
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-10-02,4.19
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-10-09,4.12
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-10-16,3.97
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-10-23,3.92
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-10-30,3.98
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-11-06,4.02
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-11-13,4.01
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-11-20,3.99
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-11-26,3.97
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-12-04,3.89
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-12-11,3.93
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-12-18,3.8
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-12-24,3.83
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2014-12-31,3.87
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-01-08,3.73
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-01-15,3.66
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-01-22,3.63
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-01-29,3.66
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-02-05,3.59
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-02-12,3.69
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-02-19,3.76
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-02-26,3.8
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-03-05,3.75
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-03-12,3.86
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-03-19,3.78
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-03-26,3.69
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-04-02,3.7
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-04-09,3.66
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-04-16,3.67
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-04-23,3.65
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-04-30,3.68
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-05-07,3.8
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-05-14,3.85
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-05-21,3.84
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-05-28,3.87
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-06-04,3.87
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-06-11,4.04
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-06-18,4.0
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-06-25,4.02
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-07-02,4.08
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-07-09,4.04
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-07-16,4.09
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-07-23,4.04
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-07-30,3.98
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-08-06,3.91
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-08-13,3.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-08-20,3.93
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-08-27,3.84
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-09-03,3.89
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-09-10,3.9
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-09-17,3.91
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-09-24,3.86
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-10-01,3.85
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-10-08,3.76
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-10-15,3.82
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-10-22,3.79
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-10-29,3.76
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-11-05,3.87
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-11-12,3.98
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-11-19,3.97
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-11-25,3.95
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-12-03,3.93
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-12-10,3.95
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-12-17,3.97
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-12-24,3.96
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2015-12-31,4.01
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-01-07,3.97
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-01-14,3.92
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-01-21,3.81
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-01-28,3.79
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-02-04,3.72
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-02-11,3.65
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-02-18,3.65
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-02-25,3.62
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-03-03,3.64
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-03-10,3.68
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-03-17,3.73
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-03-24,3.71
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-03-31,3.71
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-04-07,3.59
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-04-14,3.58
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-04-21,3.59
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-04-28,3.66
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-05-05,3.61
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-05-12,3.57
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-05-19,3.58
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-05-26,3.64
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-06-02,3.66
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-06-09,3.6
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-06-16,3.54
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-06-23,3.56
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-06-30,3.48
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-07-07,3.41
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-07-14,3.42
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-07-21,3.45
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-07-28,3.48
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-08-04,3.43
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-08-11,3.45
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-08-18,3.43
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-08-25,3.43
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-09-01,3.46
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-09-08,3.44
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-09-15,3.5
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-09-22,3.48
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-09-29,3.42
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-10-06,3.42
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-10-13,3.47
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-10-20,3.52
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-10-27,3.47
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-11-03,3.54
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-11-10,3.57
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-11-17,3.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-11-23,4.03
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-12-01,4.08
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-12-08,4.13
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-12-15,4.16
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-12-22,4.3
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2016-12-29,4.32
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-01-05,4.2
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-01-12,4.12
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-01-19,4.09
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-01-26,4.19
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-02-02,4.19
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-02-09,4.17
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-02-16,4.15
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-02-23,4.16
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-03-02,4.1
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-03-09,4.21
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-03-16,4.3
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-03-23,4.23
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-03-30,4.14
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-04-06,4.1
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-04-13,4.08
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-04-20,3.97
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-04-27,4.03
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-05-04,4.02
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-05-11,4.05
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-05-18,4.02
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-05-25,3.95
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-06-01,3.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-06-08,3.89
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-06-15,3.91
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-06-22,3.9
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-06-29,3.88
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-07-06,3.96
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-07-13,4.03
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-07-20,3.96
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-07-27,3.92
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-08-03,3.93
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-08-10,3.9
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-08-17,3.89
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-08-24,3.86
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-08-31,3.82
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-09-07,3.78
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-09-14,3.78
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-09-21,3.83
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-09-28,3.83
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-10-05,3.85
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-10-12,3.91
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-10-19,3.88
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-10-26,3.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-11-02,3.94
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-11-09,3.9
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-11-16,3.95
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-11-22,3.92
MORTGAGE30US,US 30-Year Fixed Mortgage Rate,2017-11-30,3.9
